student_id,age,gender,ethnicity,parental_education,study_time_Weekly,absences,tutoring,parental_support,extracurricular,sports,music,volunteering,gpa,grade_class
1086,17,Female,Asian,Baccalauréat,3.808269920498204,23,Non,Elevé,Non,Non,Non,Non,1.1588463344506035,A
1087,16,Female,Caucasian,Lycée,13.399069817184362,20,Oui,Faible,Oui,Non,Oui,Oui,1.5237487447337323,A
1088,15,Male,Asian,Lycée,0.008030880506797455,27,Non,Faible,Non,Non,Oui,Non,0.0,A
1089,18,Male,Caucasian,Lycée,16.117823383937086,22,Non,Aucun,Oui,Non,Oui,Non,1.0586220144439875,A
1090,16,Male,Asian,Lycée,1.5849921225985764,10,Non,Modéré,Non,Non,Oui,Oui,2.2297401841747666,B
1091,18,Male,Other,Lycée,3.829792298162389,26,Non,Faible,Non,Non,Non,Oui,0.19474328074551517,A
1092,18,Female,Caucasian,Collège,7.724727905981792,0,Non,Modéré,Oui,Oui,Non,Non,3.5069200713692137,F
1093,16,Male,Caucasian,Collège,9.697174794322072,1,Oui,Elevé,Non,Non,Non,Non,3.552286943350944,F
1094,16,Male,Other,Collège,7.099902316278836,16,Oui,Elevé,Non,Oui,Non,Non,2.23849135429023,B
1095,16,Female,Caucasian,Lycée,6.414243299685878,4,Non,Faible,Oui,Oui,Non,Non,2.7084723438568763,D
1096,16,Female,Asian,Baccalauréat,19.278320241463767,29,Non,Elevé,Non,Non,Non,Oui,0.7329082339013866,A
1097,16,Female,African American,Lycée,12.831593624867885,29,Non,Très élevé,Non,Non,Oui,Non,0.9654824453045303,A
1098,18,Male,Caucasian,Collège,0.46865910734776417,5,Non,Modéré,Non,Oui,Non,Non,2.5552328599380942,D
1099,16,Male,Caucasian,Baccalauréat,8.603518168886264,25,Non,Modéré,Oui,Non,Oui,Oui,0.7443222999212357,A
1100,15,Male,Caucasian,Lycée,17.500173994879404,24,Non,Modéré,Non,Non,Non,Non,0.7220565813951911,A
1101,17,Female,Asian,Lycée,6.029123728213359,23,Oui,Faible,Oui,Oui,Non,Oui,1.2712295298373406,A
1102,16,Female,Caucasian,Baccalauréat,1.8911268954877647,6,Non,Elevé,Oui,Non,Oui,Oui,2.52614214142023,D
1103,16,Male,African American,Lycée,15.167695431798355,27,Non,Elevé,Oui,Oui,Non,Non,0.9424153953595232,A
1104,18,Female,Caucasian,Collège,12.120276638721625,20,Oui,Modéré,Non,Oui,Non,Non,1.515639098395023,A
1105,16,Female,African American,Aucun,11.406250156530078,29,Non,Elevé,Oui,Non,Non,Non,0.6482739267081915,A
1106,16,Female,Asian,Collège,1.0715311921481585,14,Non,Elevé,Non,Oui,Oui,Oui,2.0488500821388604,B
1107,16,Male,Other,Lycée,2.8099801959103465,18,Non,Aucun,Oui,Non,Non,Oui,0.8422959992571388,A
1108,18,Female,Caucasian,Aucun,12.450987924262275,15,Non,Faible,Non,Oui,Non,Non,1.4641879236906472,A
1109,16,Female,Asian,Collège,4.156476829176716,24,Oui,Elevé,Oui,Oui,Non,Non,1.487946865169799,A
1110,17,Male,Asian,Lycée,10.081401594968487,12,Oui,Très élevé,Non,Non,Non,Non,2.587565796370635,D
1111,18,Male,African American,Lycée,10.89763372058787,4,Oui,Elevé,Non,Non,Non,Non,3.2208069781948727,F
1112,17,Female,Other,Aucun,5.670143805418788,2,Oui,Très élevé,Non,Non,Oui,Non,3.5451594318003106,F
1113,18,Female,Caucasian,Lycée,18.968503110829857,2,Non,Modéré,Non,Non,Non,Non,3.0895989530746473,F
1114,16,Male,Caucasian,Lycée,16.8492821367115,18,Oui,Faible,Non,Oui,Oui,Non,1.9199564399182076,A
1115,17,Male,Asian,Aucun,14.44747015265597,13,Oui,Modéré,Non,Non,Non,Non,2.1985931845869615,B
1116,18,Female,Caucasian,Baccalauréat,1.5598773281881817,15,Non,Aucun,Non,Non,Non,Oui,0.8782126167627767,A
1117,15,Female,Asian,Aucun,2.122600386180389,21,Non,Elevé,Oui,Non,Oui,Non,1.340368647512407,A
1118,16,Female,Asian,Collège,9.855626917299114,16,Non,Très élevé,Non,Non,Non,Non,1.8195113357139092,A
1119,18,Female,Caucasian,Lycée,3.2142669838197135,26,Non,Elevé,Non,Oui,Non,Non,0.6193509314675341,A
1120,15,Male,Asian,Lycée,19.56530927058948,3,Non,Modéré,Oui,Non,Oui,Oui,3.619460869693516,F
1121,18,Female,Caucasian,Baccalauréat,3.170404680548189,12,Oui,Faible,Oui,Oui,Non,Non,2.1749027962098797,B
1122,15,Female,African American,Lycée,9.74935670927948,7,Oui,Faible,Non,Oui,Oui,Non,2.9744060149110436,D
1123,16,Male,African American,Supérieur,7.282421136830108,18,Non,Modéré,Non,Non,Non,Non,0.9807358437488027,A
1124,17,Female,Other,Lycée,12.787728429081959,4,Non,Elevé,Non,Non,Non,Non,3.101673809015105,F
1125,15,Male,Caucasian,Collège,2.5807281777884983,1,Oui,Modéré,Oui,Non,Oui,Non,3.4982573417733205,F
1126,18,Female,Caucasian,Collège,8.606328560847817,14,Non,Très élevé,Oui,Non,Non,Non,2.590553445052984,D
1127,16,Female,African American,Baccalauréat,5.494100656142873,1,Non,Elevé,Oui,Non,Non,Non,3.5350037581843186,F
1128,15,Male,Asian,Collège,17.75503049343376,10,Oui,Faible,Non,Oui,Non,Non,2.8199217452931866,D
1129,18,Male,African American,Collège,0.8117142426939017,12,Oui,Faible,Oui,Oui,Non,Non,2.0165967745176614,B
1130,18,Female,Caucasian,Lycée,18.274549880129186,22,Oui,Elevé,Non,Non,Non,Non,1.3711850388917164,A
1131,18,Female,Caucasian,Lycée,16.65988277106001,9,Non,Faible,Non,Non,Non,Non,2.1047955879699045,B
1132,15,Female,Caucasian,Baccalauréat,5.951414328816309,2,Non,Elevé,Non,Non,Non,Non,3.030439088696523,F
1133,15,Male,Asian,Lycée,15.785813093542094,4,Oui,Modéré,Non,Oui,Non,Non,3.5824218723119596,F
1134,15,Female,Caucasian,Lycée,0.6242712067749512,2,Non,Faible,Oui,Non,Non,Non,2.4265467060392454,B
1135,17,Male,Caucasian,Collège,19.33731100586787,5,Oui,Modéré,Oui,Non,Non,Non,3.161436270258364,F
1136,15,Male,Other,Lycée,10.531898851795788,12,Non,Modéré,Oui,Non,Non,Non,2.122638529628868,B
1137,15,Female,Caucasian,Supérieur,6.065620521308905,9,Non,Elevé,Non,Oui,Non,Non,2.204860580997317,B
1138,15,Male,Other,Collège,7.2516642518935415,18,Non,Aucun,Oui,Non,Oui,Oui,1.1829875004980481,A
1139,17,Female,African American,Collège,1.3281070692099473,7,Non,Elevé,Oui,Non,Non,Non,2.7387957163435996,D
1140,15,Female,Asian,Baccalauréat,19.786990280840783,17,Oui,Elevé,Non,Non,Non,Non,2.2379013009826028,B
1141,18,Female,Caucasian,Aucun,0.7858389030138491,2,Non,Elevé,Oui,Non,Non,Non,3.1394815463803876,F
1142,15,Female,Caucasian,Lycée,13.098142462957181,23,Oui,Aucun,Oui,Oui,Non,Non,1.0460447710800969,A
1143,18,Female,Asian,Collège,8.854718554129166,23,Oui,Elevé,Non,Non,Non,Non,0.8164582452137992,A
1144,18,Male,Asian,Lycée,18.978324363774302,16,Non,Modéré,Oui,Non,Oui,Non,2.0335446205211802,B
1145,18,Male,Asian,Collège,4.919994806135904,7,Oui,Modéré,Oui,Oui,Non,Non,2.4320785227822372,B
1146,17,Female,Caucasian,Baccalauréat,10.641736478760226,9,Non,Elevé,Oui,Non,Non,Non,2.6597713195279016,D
1147,17,Female,Asian,Collège,9.64712417165506,1,Oui,Modéré,Oui,Non,Non,Oui,3.5888879397650117,F
1148,17,Male,Asian,Lycée,14.057328881002027,11,Non,Elevé,Non,Oui,Non,Non,2.3145876278110027,B
1149,15,Male,African American,Supérieur,1.3602046390484102,22,Non,Faible,Oui,Oui,Non,Oui,1.00722582021403,A
1150,18,Male,Asian,Collège,3.875782600467097,5,Non,Elevé,Oui,Non,Non,Non,2.8816123214605245,D
1151,17,Male,Asian,Collège,4.291296401856997,1,Non,Faible,Non,Oui,Oui,Non,2.8045049289116846,D
1152,17,Female,African American,Lycée,14.763015096833794,20,Oui,Elevé,Non,Oui,Non,Non,1.7629211240998668,A
1153,15,Female,Caucasian,Baccalauréat,3.7827739265348015,22,Non,Très élevé,Oui,Non,Non,Oui,1.11991126295732,A
1154,17,Male,Caucasian,Collège,11.469835277819534,23,Non,Modéré,Non,Non,Non,Non,1.0306575057198797,A
1155,15,Female,Caucasian,Collège,4.304876410019074,2,Non,Modéré,Oui,Non,Non,Non,3.0756193536614336,F
1156,16,Male,Caucasian,Baccalauréat,17.232499001679567,16,Oui,Elevé,Oui,Oui,Non,Non,2.631434065124418,D
1157,17,Female,Caucasian,Lycée,18.84370908979277,28,Non,Aucun,Non,Oui,Oui,Oui,0.5030669073279145,A
1158,16,Male,Caucasian,Collège,10.369859498844809,6,Non,Modéré,Non,Non,Non,Non,2.784237837142815,D
1159,15,Female,Caucasian,Baccalauréat,7.046177684183565,28,Non,Modéré,Non,Non,Non,Non,0.24762676508656342,A
1160,18,Male,Caucasian,Lycée,4.681155500349982,20,Non,Elevé,Non,Non,Non,Oui,1.1895487696187859,A
1161,17,Male,Asian,Collège,0.9956200304608753,4,Oui,Elevé,Oui,Non,Non,Oui,3.3759940088028393,F
1162,15,Female,Other,Baccalauréat,5.370001523949908,22,Oui,Elevé,Non,Non,Non,Non,1.293573556445951,A
1163,18,Male,Caucasian,Collège,13.084715598906358,0,Oui,Elevé,Non,Non,Oui,Oui,3.7185869042869646,F
1164,18,Female,Other,Collège,10.672338626184217,7,Non,Elevé,Oui,Non,Non,Non,2.670559614819829,D
1165,16,Female,African American,Baccalauréat,18.880825565618547,11,Oui,Modéré,Oui,Non,Non,Non,2.369648013449619,B
1166,15,Male,Caucasian,Baccalauréat,7.925545249834012,13,Non,Modéré,Non,Oui,Non,Non,1.6244868202221543,A
1167,18,Female,Caucasian,Lycée,13.87726684656789,15,Oui,Modéré,Oui,Oui,Non,Non,2.5374768278143587,D
1168,17,Female,African American,Aucun,9.786454949502428,9,Non,Très élevé,Non,Oui,Non,Non,2.298417928509479,B
1169,17,Female,Asian,Collège,10.251524318484233,14,Non,Elevé,Oui,Non,Non,Non,2.2598041504961186,B
1170,16,Female,Asian,Collège,5.35548629208235,20,Non,Modéré,Non,Oui,Non,Non,1.3213433008698847,A
1171,18,Female,Caucasian,Collège,9.099015536839994,23,Non,Elevé,Non,Oui,Non,Non,0.9499742281238568,A
1172,15,Male,Caucasian,Collège,9.415699940254145,25,Non,Modéré,Oui,Non,Non,Oui,0.818786616073051,A
1173,17,Female,Caucasian,Lycée,14.132850434978678,14,Oui,Elevé,Non,Non,Non,Non,2.3392245127535936,B
1174,18,Female,Caucasian,Collège,18.81279998372228,9,Non,Modéré,Non,Oui,Non,Non,2.6827762879633723,D
1175,18,Female,Caucasian,Lycée,6.586425549650086,20,Oui,Faible,Oui,Non,Non,Non,1.543837471085622,A
1176,16,Female,Caucasian,Collège,0.8440093716259689,27,Non,Elevé,Oui,Non,Non,Non,0.19690110482362244,A
1177,17,Female,Asian,Collège,9.925902510012794,6,Non,Elevé,Non,Non,Non,Non,2.748610257448085,D
1178,17,Male,Other,Lycée,10.889226642983372,25,Oui,Modéré,Oui,Non,Oui,Non,1.1048937876999443,A
1179,15,Female,Caucasian,Lycée,3.368811022638305,2,Non,Modéré,Oui,Non,Non,Non,2.553439811443938,D
1180,17,Male,Other,Collège,15.209292125521333,1,Non,Elevé,Oui,Non,Non,Oui,3.2742334588098787,F
1181,15,Male,Caucasian,Collège,19.698582168829834,5,Oui,Elevé,Non,Non,Non,Non,3.1860603780389143,F
1182,17,Male,Caucasian,Lycée,18.915494340169218,20,Non,Elevé,Oui,Non,Non,Non,1.722115750240589,A
1183,16,Male,Caucasian,Supérieur,3.9421207764730437,8,Non,Modéré,Oui,Oui,Non,Non,2.3380463575903736,B
1184,17,Female,African American,Collège,17.507264798015214,9,Oui,Très élevé,Oui,Oui,Non,Non,3.273998748434336,F
1185,15,Male,Other,Supérieur,14.089872728233694,3,Non,Elevé,Non,Non,Non,Non,2.993502391205279,D
1186,15,Male,African American,Collège,9.076931276138232,26,Oui,Elevé,Oui,Non,Non,Non,0.8963978990233954,A
1187,16,Female,Caucasian,Collège,10.812219886494582,2,Non,Elevé,Non,Non,Non,Non,2.9610552588035977,D
1188,17,Female,African American,Baccalauréat,16.99200349964916,8,Non,Faible,Oui,Non,Non,Non,2.6743510954520984,D
1189,17,Female,Caucasian,Collège,9.602698792767463,23,Non,Aucun,Oui,Oui,Non,Non,1.2178731513333656,A
1190,16,Male,Asian,Collège,7.464147382102537,21,Oui,Elevé,Non,Non,Non,Non,1.36559111032951,A
1191,17,Female,African American,Lycée,9.864949860519715,16,Non,Modéré,Non,Non,Non,Oui,1.5222748446854282,A
1192,17,Female,Caucasian,Collège,11.582596080700982,13,Oui,Elevé,Non,Non,Non,Non,2.2314023973705024,B
1193,15,Male,African American,Lycée,3.781553075566977,9,Non,Modéré,Oui,Non,Non,Non,2.135266354890094,B
1194,17,Female,African American,Lycée,18.018154605339813,12,Non,Modéré,Non,Non,Non,Non,2.255698914963147,B
1195,17,Female,Caucasian,Aucun,13.483738976592276,11,Oui,Faible,Oui,Non,Oui,Non,2.751145787611705,D
1196,16,Female,African American,Aucun,12.665378346749778,26,Non,Elevé,Oui,Oui,Non,Non,0.8976341586164038,A
1197,16,Female,Caucasian,Supérieur,1.9899245236127627,0,Non,Faible,Oui,Non,Non,Oui,3.117354434785501,F
1198,18,Male,Asian,Lycée,12.083478763451836,27,Non,Elevé,Oui,Non,Oui,Non,1.2875951312580094,A
1199,15,Female,Asian,Collège,2.4192132447698467,21,Non,Modéré,Non,Non,Non,Non,0.5710530980330257,A
1200,17,Female,Asian,Baccalauréat,1.573953503907981,28,Non,Elevé,Oui,Non,Non,Non,0.5813557994949716,A
1201,17,Male,African American,Collège,10.546217912847865,18,Non,Faible,Non,Non,Oui,Non,1.6434624040739563,A
1202,18,Female,African American,Lycée,8.055710680929899,18,Non,Faible,Non,Non,Non,Non,1.2348440407820207,A
1203,17,Male,Caucasian,Collège,11.776205403124465,5,Non,Elevé,Non,Oui,Non,Oui,2.968093619579765,D
1204,15,Female,Asian,Collège,1.7844433611447719,12,Non,Modéré,Oui,Non,Non,Non,2.009298479722319,B
1205,18,Male,Caucasian,Collège,8.619661256945168,18,Non,Faible,Oui,Non,Non,Non,1.146086034129592,A
1206,15,Male,Caucasian,Collège,3.4957343009031594,12,Oui,Très élevé,Non,Non,Non,Non,2.1923631978552875,B
1207,18,Male,Caucasian,Supérieur,19.74200171848233,26,Oui,Faible,Oui,Non,Non,Non,0.94573087329995,A
1208,18,Male,Caucasian,Collège,11.223004248703488,25,Non,Modéré,Oui,Non,Non,Non,0.5672500284902902,A
1209,16,Female,African American,Lycée,13.748737218817347,21,Non,Faible,Non,Non,Non,Non,0.9707643470928291,A
1210,15,Male,Caucasian,Collège,6.508365613652156,20,Oui,Modéré,Oui,Non,Oui,Oui,1.6560601255004677,A
1211,17,Female,Asian,Aucun,1.894778295586883,3,Non,Modéré,Non,Non,Oui,Non,2.8393132491560324,D
1212,17,Male,Caucasian,Baccalauréat,19.517417255670733,23,Non,Faible,Non,Non,Oui,Oui,0.189818059909026,A
1213,15,Male,Caucasian,Lycée,5.7251807076636645,1,Non,Elevé,Oui,Non,Non,Non,3.25829468502287,F
1214,17,Male,African American,Lycée,8.476163703471485,14,Oui,Modéré,Non,Non,Non,Non,1.9200558526588953,A
1215,17,Female,Caucasian,Baccalauréat,12.9972784340515,11,Non,Elevé,Non,Non,Non,Non,2.0217714943693785,B
1216,15,Male,Caucasian,Collège,0.4939459537222257,29,Oui,Faible,Oui,Non,Non,Non,0.1259330746249498,A
1217,18,Female,Asian,Lycée,16.205182610345737,26,Oui,Modéré,Oui,Non,Non,Non,1.2870134123902284,A
1218,15,Female,Caucasian,Collège,10.731563800572406,6,Non,Aucun,Oui,Non,Oui,Non,2.5914267032293132,D
1219,18,Female,Asian,Baccalauréat,5.564343741376443,19,Oui,Elevé,Non,Non,Non,Non,1.4633796485355999,A
1220,17,Female,Caucasian,Lycée,1.232159705849385,17,Non,Elevé,Non,Non,Non,Non,1.465549386433812,A
1221,17,Female,Caucasian,Baccalauréat,3.2499683094888288,22,Non,Elevé,Oui,Oui,Non,Oui,1.710466837709535,A
1222,17,Female,Asian,Aucun,17.900677177068737,12,Non,Modéré,Non,Oui,Non,Oui,2.288505685252231,B
1223,16,Female,Caucasian,Collège,13.72048447871782,16,Non,Elevé,Non,Non,Oui,Non,1.9609688486532324,A
1224,18,Female,Caucasian,Baccalauréat,4.998034432737796,3,Non,Elevé,Non,Non,Non,Non,2.6216233262773407,D
1225,16,Female,Caucasian,Lycée,1.3120152989005907,24,Non,Aucun,Oui,Non,Non,Non,0.7683163859836675,A
1226,16,Male,Caucasian,Collège,13.812306247732726,13,Non,Faible,Non,Non,Oui,Non,1.8064063454058108,A
1227,15,Male,Asian,Lycée,11.448154519355302,19,Non,Modéré,Non,Non,Non,Non,0.88186635307777,A
1228,16,Male,Caucasian,Collège,8.090390489164701,27,Non,Elevé,Non,Oui,Non,Non,0.8170682206563473,A
1229,15,Male,Asian,Collège,7.272228983801277,12,Oui,Aucun,Non,Non,Non,Non,1.4461325277019692,A
1230,15,Male,Asian,Collège,4.336285518582166,2,Non,Elevé,Non,Oui,Non,Non,3.3390943622003117,F
